date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:19:32	7423/7423	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:13:03%20GMT	https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/js/jquery.superfish.js?ver=2.1.5	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/js/jquery.superfishd63f.js	(from https://keshilliveterinar.com/)
17:19:33	2946/2946	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:13:03%20GMT	https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/js/pet-care-clinic-script.js?ver=1.0.0	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/js/pet-care-clinic-script8a54.js	(from https://keshilliveterinar.com/)
17:19:33	1434/1434	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:13:22%20GMT	https://keshilliveterinar.com/wp-includes/js/wp-embed.min.js?ver=5.4.2	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/js/wp-embed.min7661.js	(from https://keshilliveterinar.com/)
17:19:34	8876/8876	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:12:38%20GMT	https://keshilliveterinar.com/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js?ao_version=2.6.2	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min0ded.js	(from https://keshilliveterinar.com/)
17:19:34	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:34%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:35	847/847	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Apr%202020%2016:12:39%20GMT	https://keshilliveterinar.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:36	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:19:35%20GMT	http://keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/webfonts/fa-brands-400.2e.delayed	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:37	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:36%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/images/slide-nav.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/images/slide-nav.png	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:38	98620/98620	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Apr%202020%2016:13:03%20GMT	https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/webfonts/fa-brands-400.eot	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:39	13300/13300	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:38%20GMT	https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/images/slide-nav.png	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/themes/pet-care-clinic/inc/images/slide-nav.31.delayed	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:39	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:39%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/fancybox_sprite.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/fancybox_sprite.png	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:40	1362/1362	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Apr%202020%2016:13:03%20GMT	https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/fancybox_sprite.png	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/fancybox_sprite.png	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:40	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:40%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/slide-nav.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/slide-nav.png	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:42	2005/2005	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Apr%202020%2016:13:03%20GMT	https://keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/slide-nav.png	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/themes/pet-care-clinic/images/slide-nav.png	(from https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_cf1efec499ddbf35e8322b333d2de31a.css)
17:19:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:19:43%20GMT	https://keshilliveterinar.com/?p=94	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index65d2.html	(from https://keshilliveterinar.com/revistat/)
17:19:44	2307/2307	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:19:43%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Frevistat%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedb8c3.json	(from https://keshilliveterinar.com/revistat/)
17:19:45	2399/2399	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:19:44%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Frevistat%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed6446	(from https://keshilliveterinar.com/revistat/)
17:19:45	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:45%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/revistat/)
17:19:45	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.3a.delayed	(from https://keshilliveterinar.com/revistat/)
17:19:45	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:45%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_4960/https://keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_4960/https_/keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	(from https://keshilliveterinar.com/revistat/)
17:19:46	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:45%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	(from https://keshilliveterinar.com/revistat/)
17:19:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:45%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_4960/https://keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img,w_4960/https_/keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	(from https://keshilliveterinar.com/revistat/)
17:19:46	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:45%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/uploads/2019/06/kapaku-rev-nr-2-2018.jpg	(from https://keshilliveterinar.com/revistat/)
17:19:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:19:47%20GMT	https://keshilliveterinar.com/?p=144	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index421d.html	(from https://keshilliveterinar.com/ligji-per-ushqimin/)
17:19:48	274301/274301	---M--	200	added ('OK')	text/css	date:Mon,%2011%20May%202020%2015:13:38%20GMT	https://keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_bbb8d79df205263faace2b793e4bf7cb.css	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/cache/autoptimize/css/autoptimize_bbb8d79df205263faace2b793e4bf7cb.css	(from https://keshilliveterinar.com/revistat/)
17:19:48	2357/2357	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:19:47%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fligji-per-ushqimin%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedd089.json	(from https://keshilliveterinar.com/ligji-per-ushqimin/)
17:19:49	2449/2449	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:19:48%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fligji-per-ushqimin%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed01e6	(from https://keshilliveterinar.com/ligji-per-ushqimin/)
17:19:49	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:49%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/ligji-per-ushqimin/)
17:19:49	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.42.delayed	(from https://keshilliveterinar.com/ligji-per-ushqimin/)
17:19:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:19:50%20GMT	https://keshilliveterinar.com/?p=149	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index8bc8.html	(from https://keshilliveterinar.com/urdhri-profesional-i-mjekut-veterinar-te-shqiperise/)
17:19:51	2576/2576	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:19:50%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Furdhri-profesional-i-mjekut-veterinar-te-shqiperise%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embeddf55.json	(from https://keshilliveterinar.com/urdhri-profesional-i-mjekut-veterinar-te-shqiperise/)
17:19:53	2668/2668	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:19:51%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Furdhri-profesional-i-mjekut-veterinar-te-shqiperise%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedc831	(from https://keshilliveterinar.com/urdhri-profesional-i-mjekut-veterinar-te-shqiperise/)
17:19:53	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:52%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/urdhri-profesional-i-mjekut-veterinar-te-shqiperise/)
17:19:53	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.46.delayed	(from https://keshilliveterinar.com/urdhri-profesional-i-mjekut-veterinar-te-shqiperise/)
17:19:54	2610/2610	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:19:53%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fper-sherbimin-veterinar-ne-republiken-e-shqiperise%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed42ff.json	(from https://keshilliveterinar.com/per-sherbimin-veterinar-ne-republiken-e-shqiperise/)
17:19:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:19:53%20GMT	https://keshilliveterinar.com/?p=155	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index43b2.html	(from https://keshilliveterinar.com/per-sherbimin-veterinar-ne-republiken-e-shqiperise/)
17:19:55	2702/2702	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:19:54%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fper-sherbimin-veterinar-ne-republiken-e-shqiperise%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed5902	(from https://keshilliveterinar.com/per-sherbimin-veterinar-ne-republiken-e-shqiperise/)
17:19:55	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:55%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/per-sherbimin-veterinar-ne-republiken-e-shqiperise/)
17:19:55	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.4a.delayed	(from https://keshilliveterinar.com/per-sherbimin-veterinar-ne-republiken-e-shqiperise/)
17:19:57	2622/2622	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:19:56%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fper-profesionet-e-rregulluara-ne-republiken-e-shqiperise%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedb5cb.json	(from https://keshilliveterinar.com/per-profesionet-e-rregulluara-ne-republiken-e-shqiperise/)
17:19:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:19:56%20GMT	https://keshilliveterinar.com/?p=158	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index8af0.html	(from https://keshilliveterinar.com/per-profesionet-e-rregulluara-ne-republiken-e-shqiperise/)
17:19:57	2714/2714	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:19:56%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fper-profesionet-e-rregulluara-ne-republiken-e-shqiperise%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed89c3	(from https://keshilliveterinar.com/per-profesionet-e-rregulluara-ne-republiken-e-shqiperise/)
17:19:57	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:57%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/per-profesionet-e-rregulluara-ne-republiken-e-shqiperise/)
17:19:57	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.4e.delayed	(from https://keshilliveterinar.com/per-profesionet-e-rregulluara-ne-republiken-e-shqiperise/)
17:19:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:19:58%20GMT	https://keshilliveterinar.com/?p=467	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/index7ab1.html	(from https://keshilliveterinar.com/komisionet-e-urdhrit-te-mjekut-veterinar/)
17:19:59	2482/2482	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:19:58%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fkomisionet-e-urdhrit-te-mjekut-veterinar%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed9abd.json	(from https://keshilliveterinar.com/komisionet-e-urdhrit-te-mjekut-veterinar/)
17:20:00	2574/2574	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:19:59%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fkomisionet-e-urdhrit-te-mjekut-veterinar%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed7b7c	(from https://keshilliveterinar.com/komisionet-e-urdhrit-te-mjekut-veterinar/)
17:20:00	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:19:59%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/komisionet-e-urdhrit-te-mjekut-veterinar/)
17:20:00	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.52.delayed	(from https://keshilliveterinar.com/komisionet-e-urdhrit-te-mjekut-veterinar/)
17:20:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:20:00%20GMT	https://keshilliveterinar.com/?p=173	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexec4a.html	(from https://keshilliveterinar.com/galeria/)
17:20:01	2302/2302	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:20:00%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fgaleria%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embedc991.json	(from https://keshilliveterinar.com/galeria/)
17:20:02	2394/2394	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:20:01%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2Fgaleria%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed1367	(from https://keshilliveterinar.com/galeria/)
